TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
10162688826374,5333,0,1,0,0,1,0,1,/proc/107/cmdline
10162688840111,5333,0,1,0,0,1,0,1,/proc/108/status
10162688851464,5333,0,1,0,0,1,0,1,/proc/108/cmdline
10162688863562,5333,0,1,0,0,1,0,1,/proc/110/status
10162688874153,5333,0,1,0,0,1,0,1,/proc/110/cmdline
10162688916698,5333,0,1,0,0,1,0,1,/proc/111/status
10162688931770,5333,0,1,0,0,1,0,1,/proc/111/cmdline
10162688946094,5333,0,1,0,0,1,0,1,/proc/112/status
10162688956791,5333,0,1,0,0,1,0,1,/proc/112/cmdline
10162688977450,5333,0,1,0,0,1,0,1,/proc/121/status
10162688988783,5333,0,1,0,0,1,0,1,/proc/121/cmdline
10162689107651,5333,0,1,0,0,1,0,1,/proc/124/status
10162689121881,5333,0,1,0,0,1,0,1,/proc/124/cmdline
10162689134630,5333,0,1,0,0,1,0,1,/proc/125/status
10162689145590,5333,0,1,0,0,1,0,1,/proc/125/cmdline
10162689157528,5333,0,1,0,0,1,0,1,/proc/130/status
10162689189698,5333,0,1,0,0,1,0,1,/proc/130/cmdline
10162689213540,5333,0,1,0,0,1,0,1,/proc/152/status
10162689226712,5333,0,1,0,0,1,0,1,/proc/152/cmdline
10162689238882,5333,0,1,0,0,1,0,1,/proc/179/status
10162689249553,5333,0,1,0,0,1,0,1,/proc/179/cmdline
10162689262578,5333,0,1,0,0,1,0,1,/proc/180/status
10162689302196,5333,0,1,0,0,1,0,1,/proc/180/cmdline
10162689317534,5333,0,1,0,0,1,0,1,/proc/181/status
10162689329843,5333,0,1,0,0,1,0,1,/proc/181/cmdline
10162689341832,5333,0,1,0,0,1,0,1,/proc/182/status
10162689352422,5333,0,1,0,0,1,0,1,/proc/182/cmdline
10162689364772,5333,0,1,0,0,1,0,1,/proc/183/status
10162689375366,5333,0,1,0,0,1,0,1,/proc/183/cmdline
10162689420355,5333,0,1,0,0,1,0,1,/proc/184/status
10162689432894,5333,0,1,0,0,1,0,1,/proc/184/cmdline
10162689445038,5333,0,1,0,0,1,0,1,/proc/185/status
10162689455572,5333,0,1,0,0,1,0,1,/proc/185/cmdline
10162689467852,5333,0,1,0,0,1,0,1,/proc/186/status
10162689478080,5333,0,1,0,0,1,0,1,/proc/186/cmdline
10162689522982,5333,0,1,0,0,1,0,1,/proc/187/status
10162689536192,5333,0,1,0,0,1,0,1,/proc/187/cmdline
10162689548776,5333,0,1,0,0,1,0,1,/proc/188/status
10162689560179,5333,0,1,0,0,1,0,1,/proc/188/cmdline
10162689571969,5333,0,1,0,0,1,0,1,/proc/189/status
10162689583187,5333,0,1,0,0,1,0,1,/proc/189/cmdline
