TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
9971976978364,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/e3
9971976994753,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/4a
9971977146917,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/f7
9971977178562,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/50
9971977202477,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/b5
9971977225632,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/f2
9971977239749,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/3f
9971977260032,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/fa
9971977275954,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/fe
9971977291536,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/b9
9971977306909,4892,0,1,0,0,1,0,1,/usr/lib/recovery-mode
9971977326443,4892,0,1,0,0,1,0,1,/usr/lib/recovery-mode/options
9971977352051,4892,0,1,0,0,1,0,1,/usr/lib/pm-utils
9971977369526,4892,0,1,0,0,1,0,1,/usr/lib/pm-utils/sleep.d
9971977423312,4892,0,1,0,0,1,0,1,/usr/lib/pm-utils/power.d
9971977437393,4892,0,1,0,0,1,0,1,/usr/lib/software-properties
9971977459585,4892,0,1,0,0,1,0,1,/usr/lib/cups
9971977489931,4892,0,1,0,0,1,0,1,/usr/lib/cups/notifier
9971977511000,4892,0,1,0,0,1,0,1,/usr/lib/cups/monitor
9971977524884,4892,0,1,0,0,1,0,1,/usr/lib/cups/backend-available
9971977543181,4892,0,1,0,0,1,0,1,/usr/lib/cups/daemon
9971977559119,4892,0,1,0,0,1,0,1,/usr/lib/cups/driver
9971977577222,4892,0,1,0,0,1,0,1,/usr/lib/cups/cgi-bin
9971977601123,4892,0,1,0,0,1,0,1,/usr/lib/cups/filter
9971977719161,4892,0,1,0,0,1,0,1,/usr/lib/cups/backend
9971977826074,4892,0,1,0,0,1,0,1,/usr/lib/locale
9971977846846,4892,0,1,0,0,1,0,1,/usr/lib/locale/C.UTF-8
9971977869522,4892,0,1,0,0,1,0,1,/usr/lib/locale/C.UTF-8/LC_MESSAGES
9971977892781,4892,0,1,0,0,1,0,1,/usr/lib/sysctl.d
9971977916635,4892,0,1,0,0,1,0,1,/usr/lib/grub
9971977981385,4892,0,1,0,0,1,0,1,/usr/lib/grub/i386-pc
9971978222135,4892,0,1,0,0,1,0,1,/usr/lib/terminfo
9971978256712,4892,0,1,0,0,1,0,1,/usr/lib/terminfo/w
9971978280172,4892,0,1,0,0,1,0,1,/usr/lib/terminfo/t
9971978301275,4892,0,1,0,0,1,0,1,/usr/lib/terminfo/x
9971978351163,4892,0,1,0,0,1,0,1,/usr/lib/terminfo/E
9971978412629,4892,0,1,0,0,1,0,1,/usr/lib/terminfo/a
9971978427260,4892,0,1,0,0,1,0,1,/usr/lib/terminfo/h
9971978439933,4892,0,1,0,0,1,0,1,/usr/lib/terminfo/c
9971978458539,4892,0,1,0,0,1,0,1,/usr/lib/terminfo/m
9971978478596,4892,0,1,0,0,1,0,1,/usr/lib/terminfo/l
9971978496708,4892,0,1,0,0,1,0,1,/usr/lib/terminfo/r
9971978535755,4892,0,1,0,0,1,0,1,/usr/lib/terminfo/s
9971978558599,4892,0,1,0,0,1,0,1,/usr/lib/terminfo/p
9971978571596,4892,0,1,0,0,1,0,1,/usr/lib/terminfo/v
9971978589684,4892,0,1,0,0,1,0,1,/usr/lib/terminfo/d
9971978603700,4892,0,1,0,0,1,0,1,/usr/lib/pcmciautils
9971978616746,4892,0,1,0,0,1,0,1,/usr/lib/dpkg
9971978633242,4892,0,1,0,0,1,0,1,/usr/lib/dpkg/methods
9971978646796,4892,0,1,0,0,1,0,1,/usr/lib/dpkg/methods/apt
9971978664195,4892,0,1,0,0,1,0,1,/usr/lib/linux-boot-probes
9971978678258,4892,0,1,0,0,1,0,1,/usr/lib/linux-boot-probes/mounted
9971978699117,4892,0,1,0,0,1,0,1,/usr/lib/valgrind
9971978713847,4892,0,1,0,0,1,0,1,/usr/lib/apt
9971978729009,4892,0,1,0,0,1,0,1,/usr/lib/apt/solvers
9971978742678,4892,0,1,0,0,1,0,1,/usr/lib/apt/methods
9971978848622,4892,0,1,0,0,1,0,1,/usr/lib/apt/planners
9971978880117,4892,0,1,0,0,1,0,1,/usr/lib/gnome-initial-setup
9971978893845,4892,0,1,0,0,1,0,1,/usr/lib/ghostscript
9971978910737,4892,0,1,0,0,1,0,1,/usr/lib/ghostscript/9.50
9971978923865,4892,0,1,0,0,1,0,1,/usr/lib/clang
9971978942365,4892,0,1,0,0,1,0,1,/usr/lib/clang/11
9971979002017,4892,0,1,0,0,1,0,1,/usr/lib/clang/11.0.0
9971979043240,4892,0,1,0,0,1,0,1,/usr/lib/linux-sound-base
9971979065949,4892,0,1,0,0,1,0,1,/usr/lib/initramfs-tools
9971979083800,4892,0,1,0,0,1,0,1,/usr/lib/initramfs-tools/bin
9971979107390,4892,0,1,0,0,1,0,1,/usr/lib/initramfs-tools/etc
9971979124053,4892,0,1,0,0,1,0,1,/usr/lib/initramfs-tools/etc/dhcp
9971979138158,4892,0,1,0,0,1,0,1,/usr/lib/initramfs-tools/etc/dhcp/dhclient-enter-hooks.d
9971979152123,4892,0,1,0,0,1,0,1,/usr/lib/language-selector
9971979164736,4892,0,1,0,0,1,0,1,/usr/lib/networkd-dispatcher
9971979181339,4892,0,1,0,0,1,0,1,/usr/lib/networkd-dispatcher/no-carrier.d
9971979197302,4892,0,1,0,0,1,0,1,/usr/lib/networkd-dispatcher/degraded.d
9971979216060,4892,0,1,0,0,1,0,1,/usr/lib/networkd-dispatcher/routable.d
9971979229269,4892,0,1,0,0,1,0,1,/usr/lib/networkd-dispatcher/dormant.d
9971979241089,4892,0,1,0,0,1,0,1,/usr/lib/networkd-dispatcher/carrier.d
9971979261277,4892,0,1,0,0,1,0,1,/usr/lib/networkd-dispatcher/off.d
9971979276311,4892,0,1,0,0,1,0,1,/usr/lib/llvm-11
9971979316369,4892,0,1,0,0,1,0,1,/usr/lib/llvm-11/include
9971979376660,4892,0,1,0,0,1,0,1,/usr/lib/llvm-11/include/clang
9971979410705,4892,0,1,0,0,1,0,1,/usr/lib/llvm-11/include/clang/Frontend
9971979449829,4892,0,1,0,0,1,0,1,/usr/lib/llvm-11/include/clang/Driver
9971979476685,4892,0,1,0,0,1,0,1,/usr/lib/llvm-11/include/clang/Rewrite
9971979491353,4892,0,1,0,0,1,0,1,/usr/lib/llvm-11/include/clang/Rewrite/Frontend
9971979513754,4892,0,1,0,0,1,0,1,/usr/lib/llvm-11/include/clang/Rewrite/Core
